title,url,running_time,year,critics_num_reviews,critics_score,critics_rating,audience_num_total,audience_score,audience_rating,actors,screenwriters,directors,producers,genre1,genre2,genre3
Tombstone,https://www.rottentomatoes.com/m/tombstone/,135,1993,46,74,Certified Fresh,195313,94,Upright,"Kurt Russell,Val Kilmer,Michael Biehn,Dana Delany,Sam Elliott,Powers Boothe,Stephen Lang,Bill Paxton,Jason Priestley,Joanna Pacula,Robert John Burke,Terry O'Quinn,Dana Wheeler-Nicholson,Billy Zane,Charlton Heston,Michael Rooker,Jon Tenney,Buck Taylor,Harry Carey Jr.,Pedro Armendáriz Jr.,Pedro Armendáriz Jr.,Frank Stallone,Billy Bob Thornton,Paul Ben-Victor,John Philbin,Lora Kennedy,Chris Mitchum,Robert Mitchum,Hugh O'Brian,Tomas Arana,Thomas Haden Church,John Corbett,Cecil Hoffman,Paula Malcomson,Lisa Collins,Pat Brady,Wyatt Earp,Bo Greigh,Forrie J. Smith,Peter Sherayko,Charles Schneider,Gary Clark,Grant James,Don Collier,Christopher Mitchum,Shane McCabe,Sandy Gibbons","Kevin Jarre,John Fasano",George P. Cosmatos,"Sean Daniel,James Jacks,Bob Misiorowski,J.Jack Misiorowski",Western,Action & Adventure,
Blackthorn,https://www.rottentomatoes.com/m/blackthorn/,98,2011,75,75,Certified Fresh,2245,61,Upright,"Sam Shepard,Eduardo Noriega,Stephen Rea,Magaly Solier,Nikolaj Coster-Waldau,Padraic Delaney,Dominique McElligott","Miguel Barroso,Miguel Barros",Mateo Gil,"Ibón Cormenzana,Andres Santana,Ándres Durández",Western,Action & Adventure,
The Horse Whisperer,https://www.rottentomatoes.com/m/horse_whisperer/,168,1998,57,74,Fresh,51527,72,Upright,"Robert Redford,Kristin Scott Thomas,Scarlett Johansson,Sam Neill,Dianne Wiest,Chris Cooper,Cherry Jones,Ty Hillman,Catherine Bosworth,Jeanette Nolan,Kate Bosworth,Don Edwards,Austin Schwarz,Dustin Schwarz,Steve Frye,Jessalyn Gilsig,William 'Buddy' Byrd,John Hogarty,Mike La Londe,C.J. Byrnes,Kathy Baldwin Keenan,Allison Moorer,George E. Sack Jr.,Kelley Sweeney,Joelle Carter,Sunny Chae,Joyce Anne Gilstrap,Tara Sobeck,Kristy Ann Servidio,Marie Engle,Curt Pate,Steven Brian Conard,Tammy Pate,Cliff Fleming,Dirk Vahle","Eric Roth,Richard LaGravenese,Terry J. Leonard",Robert Redford,"Robert Redford,Patrick Markey,Joseph Reidy",Western,Drama,Romance
The Keeping Room,https://www.rottentomatoes.com/m/the_keeping_room/,86,2015,85,74,Certified Fresh,1786,50,Spilled,"Brit Marling,Hailee Steinfeld,Muna Otaru,Ned Dennehy,Sam Worthington,Amy Nuttall,Kyle Soller,Nicholas Pinnock,Anna Maria Nabirye,Luminita Filimon,Jarman Charles Augustus,Delia Riciu,Zefir,Anna-Maria Nabirye",Julia Hart,Daniel Barber,"Jordan Horowitz,Judd Payne,David McFadzean,Dete Meserve,Patrick Newall,Matt Williams,Nicole Romano,Trevor Adley",Western,Drama,Mystery & Suspense
Fah talai jone (Tears of the Black Tiger),https://www.rottentomatoes.com/m/tears_of_the_black_tiger/,113,2007,63,75,Certified Fresh,3025,75,Upright,"Chartchai Ngamsan,Suwinit Panjamawat,Stella Malucchi,Suppakorn Kitsuwan,Arawat Ruangvuth,Sombat Metanee,Pairoj Jaisingha,Naiyana Shiwanun,Naiyana Sheewanun,Kanchit Kwanpracha,Chamloen Sridang",Wisit Sasanatieng,"Wisit Sasanatieng,Wisit Sartsanatieng",Nonzee Nimibutr,Western,Action & Adventure,Romance
The Salvation,https://www.rottentomatoes.com/m/the_salvation/,100,2015,80,73,Fresh,5301,62,Upright,"Mads Mikkelsen,Eva Green,Jeffrey Dean Morgan,Mikael Persbrandt,Michael Raymond-James,Alexander Arnold,Nanna Øland Fabricius,Toke Lars Bjarke,Sean Cameron Michael,Jonathan Pryce,Eric Cantona,Douglas Henshall","Kristian Levring,Anders Thomas Jensen",Kristian Levring,"Sisse Graum Jorgensen,Michael Auret",Western,Drama,
Dead Man,https://www.rottentomatoes.com/m/dead_man/,121,1995,52,71,Fresh,55366,88,Upright,"Johnny Depp,Gary Farmer,Lance Henriksen,Michael Wincott,Mili Avital,Crispin Glover,Eugene Byrd,Iggy Pop,Billy Bob Thornton,Jared Harris,Robert Mitchum,Gabriel Byrne,John Hurt,Alfred Molina,John Ringling North,Jimmie Ray Weeks,Mark Bringelson,Pete Schrum,Michelle Thrush,Peter Schrum,Mike Dawson,Gibby Haines,John C. Pattison,George Duckworth,Richard Boes,Mickey McGee,Mike Dowson,John Pattison,Todd Pfeiffer,Leonard Bowechop,Cecil Cheeka,Michael McCarty,Johnny Pfeiffer,Thomas Bettles,Daniel Chas Stacy",Jim Jarmusch,Jim Jarmusch,"Demetra J. MacBride,Karen Koch,Francis Ford Coppola",Western,Drama,Science Fiction & Fantasy
The Rover,https://www.rottentomatoes.com/m/the_rover/,103,2014,169,66,Fresh,11632,51,Spilled,"Robert Pattinson,Guy Pearce,Scoot McNairy,David Field,Anthony Hayes,Gillian Jones,Susan Prior,Chan Kien,Tek Kong Lim,Tawanda Manyimo,Scott Perry,Richard Green,Ben Armer,Ethan Hanslow,James Fallon,Chen 'Frank' Sun,Chen ""Frank"" Sun,Samuel F. Lee,Gerald Coulthard,Christina Ling,Joseph Wilton,Nash Edgerton,Daria Wilton,Mark Duncan,Jacky Mayo,Jan Palo","David Linde,Joel Edgerton,David Michôd",David Michôd,"Liz Watts,David Linde,David Michôd",Western,Mystery & Suspense,Science Fiction & Fantasy
Maverick,https://www.rottentomatoes.com/m/maverick/,129,1994,53,66,Fresh,160954,71,Upright,"Mel Gibson,Jodie Foster,Alfred Molina,James Garner,Dub Taylor,James Coburn,Geoffrey Lewis,Paul L. Smith,Dan Hedaya,Dennis Fimple,Denver Pyle,Clint Black,Max Perlich,Art La Fleur,Will Hutchins,Paul Tuerpé,Jean De Baer,Paul Brinegar,Hal Ketchum,Corey Feldman,Linda Hunt,Danny Glover,Clint Walker,John Woodward,Jesse Eric Carroll,Toshonnie Touchin,John Meier,Steve Chambers,Doc Duhame,Frank Orsatti,Lauren Shuler Donner,John R. Woodward,Courtney Barilla,Kimberly Cullum,Gary Richard Frank,Read Morgan,Steve Kahan,Stephen Liska,John Mills Goodloe,Vilmos Zsigmond,Waylon Jennings,Leo Gordon,Kathy Mattea,J. Mills Goodloe,Carlene Carter,Vince Gill,Janice Gill,Chuck Hart,Doug McClure,Henry Darrow,Jack Garner,Michael Paul Chan,Margot Kidder,Richard Blum,Bert Remsen,Robert Fuller,Calvin Bartlett,Donal Gibson,Noah Emmerich,William Marshall,Bill Henderson,Cal Bartlett,Art LaFleur,William Smith,Marion Dougherty",William Goldman,Richard Donner,"Richard Donner,Bruce Davey",Western,Action & Adventure,Comedy
The Claim,https://www.rottentomatoes.com/m/claim/,120,2000,85,62,Fresh,3521,48,Spilled,"Wes Bentley,Milla Jovovich,Nastassja Kinski,Sarah Polley,Peter Mullan,Shirley Henderson,Julian Richings,Sean McGinley,Randy Birch,Tom McCamus,Frank Zotter,Artur Ciastkowski,Barry Ward,Karolina Muller,David Lereaney,Valerie Planche,Grant Linneberg,Jimmy Herman,Marie Brassard,Phillipa Peak,Kate Hennig,Fernando Davalos,Marc Hollogne,Ron Anderson,Marty Antonini,Doctor Benoit,Linda Lau,Royal Sproule,Gil Rivera Blas,Tim Koetting,Billy Morton,Duncan Fraser,Landon Hicks,Christopher Hunt,Matthew Johnson,Janelle Loughlin,Lydia Lau,Linda Miller,Karen Minish,Trevor Allan Davies,John Goulart",Frank Cottrell Boyce,Michael Winterbottom,"Douglas Berquist,Douglas Berquist,Andrew Eaton",Western,Drama,Romance
The Missing,https://www.rottentomatoes.com/m/1127407-missing/,82,2003,174,58,Rotten,49875,50,Spilled,"Tommy Lee Jones,Cate Blanchett,Evan Rachel Wood,Jenna Boyd,Aaron Eckhart,Val Kilmer,Sergio Calderón,Janette Boyd,Eric Schweig,Steve Reevis,Jay Tavare,Simon R. Baker,Ray McKinnon,Max Perlich,Ramon Frank,Deryle J. Lujan,Matthew E. Montoya,Joe Saenz,Gandi Shaw,Rod Rondeaux,Juddson Linn,Alvin William ""Dutch"" Lunak,Elisabeth Moss,Josephine Swann,Josephine Schwan,Alexandra Eisch,Alexandra Elich,Yolanda Nez,Heather Gulas,Scarlett McAlister,Aura Jensen-Curtis,Shelby Kocurek,Molly McAlister,Angelina C. Torres,Deborah Martinez,Clint Howard,Rance Howard,Arron Shiver,David Midthunder,Paul Scallan,Jerry King,Jim Tarwater,David Garver,Clemente Spottedhorse,Brian Brown,Toby Holguin,Eddie Fernandez,Eddie J. Fernandez,Jason Rodriguez,Cliff Happy,Rio Alexander,Samantha Brainard,Robert Harman","Ken Kaufman,Akiva Goldsman",Ron Howard,"Thomas Eidson,Brian Grazer,Ron Howard,Daniel Ostroff,Sue Berger Ramin",Western,Drama,Action & Adventure
Heaven's Gate,https://www.rottentomatoes.com/m/heavens_gate/,220,1980,46,59,Rotten,5426,53,Spilled,"Kris Kristofferson,Christopher Walken,John Hurt,Sam Waterston,Isabelle Huppert,Jeff Bridges,Joseph Cotten,Roseanne Vela,Ronnie Hawkins,Rosie Vela,Geoffrey Lewis,Paul Koslo,Richard Masur,Mary C. Wright,Nicholas Woodeson,Willem Dafoe,Stefan Scherby,Waldemar Kalinowski,Terry O'Quinn,John Conley,Margaret Benczak,Tom Noonan,Elizabeth McGovern,James Knobeloch,Erika Petersen,Robin Bartlett,Marat Yusim,Aivars Smits,Gordana Rashovich,Jarlath Conroy,Mary Catherine Wright,Allen Keller,Caroline Kava,Mady Kaplan,Jarleth Conroy,Anna Levine,Pat Hodges,Mickey Rourke,Kevin McClarnon,Kai Wulff,Steve Majstorovic,Gabriel Walsh,Judi Trott,T-Bone Burnett,Norton Buffalo,Jack Blessing,Stephen Bruton,Jerry Sullivan,David Cass Sr.,Paul D'Amato,Peter Osusky,Ivan Kormanik,Michael Christensen,Anatoly Davydov,Nina Gaidarova,Wally McCleskey,Gary 'Buzz' Vezane,H.P. Evetts,Bruce Morgan,Bobby Faber,Judy Trot,Brad Dourif",Michael Cimino,Michael Cimino,"Joann Carelli,Charles Okun",Western,Drama,Action & Adventure
Legends of the Fall,https://www.rottentomatoes.com/m/legends_of_the_fall/,133,1994,57,58,Rotten,184141,87,Upright,"Brad Pitt,Anthony Hopkins,Aidan Quinn,Julia Ormond,Henry Thomas,Karina Lombard,Gordon Tootoosis,Tantoo Cardinal,Christina Pickles,Paul Desmond,Stuart Aikins,Robert Wisden,Mary Colquhoun,John Novak,Kenneth Welsh,Bill Dow,Sam Sarkar,Nigel Bennett,Keegan MacIntosh,Eric Johnson,Randall Slavin,Doug Hughes,Sekwan Auger,David A. Kaye,David Kaye,Christine Harder,Bart the Bear,Charles Andre,Weston McMillan,Aaron Goettel,Brian Stollery,Bill Croft,Ray Godshall Jr.,Marc Levy,Ken Kirzinger,Winnie Hung,Simon Sherwood,Rob Hrdlicka,Channing Knull,John D. Cameron,Edward Zwick","Susan Shilliday,William D. Wittliff",Edward Zwick,"Jane Bartelme,Sarah Caplan,Marshall Herskovitz,William D. Wittliff,Edward Zwick,Patrick Crowley",Western,Drama,Romance
The Quick and the Dead,https://www.rottentomatoes.com/m/1059629-quick_and_the_dead/,105,1995,41,59,Rotten,65301,53,Spilled,"Sharon Stone,Gene Hackman,Russell Crowe,Leonardo DiCaprio,Tobin Bell,Roberts Blossom,Kevin Conway,Francine Maisler,Keith David,Lance Henriksen,Pat Hingle,Gary Sinise,Olivia Burnette,Fay Masterson,Raynor Scheine,Woody Strode,Mark Boone Jr.,Jerry Swindall,Scott Spiegel,Jonothon Gill,Sven Ole Thorsen,Lennie Loftin,Matthew Gold,Arturo Gastelum,Mike Stone,David Cornell,Josef Rainer,Stacey Linn Ramsower,Tony Boggs,Greg Goossen,Scott Ryder,Timothy Patrick Quill,Solomon Abrams,John Cameron,Bruce Campbell,Michael Stone,Butch Molina,Gergory Goossen,Mick Garris,Oliver Dear","Simon Moore,John Sayles",Sam Raimi,"Joshua Donen,Patrick Markey,Allen Shapiro,Chuck Binder,Sharon Stone",Western,Action & Adventure,Cult Movies
The Killer Inside Me,https://www.rottentomatoes.com/m/the_killer_inside_me/,108,2010,129,55,Rotten,15209,39,Spilled,"Casey Affleck,Kate Hudson,Jessica Alba,Ned Beatty,Elias Koteas,Tom Bower,Simon Baker,Bill Pullman,Brent Briscoe,Matthew Maher,Liam Aiken,Jay R. Ferguson,Ali Nazary,Blake Lindsley,Zachary Josse,Noah Crawford,Blake Brigham,Caitlin Turner,Michael Gibbons,Rosa Pasquarella,Arletta Knight Fink,Jed Fox,Donna E. Jones,Stewart Russell",John Curran,Michael Winterbottom,"Chris Hanley,Bradford L. Schlei,Andrew Eaton,Susan Kirr,Anna Croneman,Tomas Eskilsson",Western,Drama,Mystery & Suspense
Sukiyaki Western Django,https://www.rottentomatoes.com/m/sukiyaki_western_django/,120,2008,55,56,Rotten,10317,57,Spilled,"Hideaki Ito,Koichi Sato,Yusuke Iseya,Masanobu Ando,Takaaki Ishibashi,Yoshino Kimura,Teruyuki Kagawa,Masato Sakai,Quentin Tarantino,Shun Oguri,Kaori Momoi,Ruka Uchida,Sansei Shiomi,Yutaka Matsushige","Masaya Nakamura,Takashi Miike,Masaru Nakamura,Masa Nakamura",Takashi Miike,"Hirotsugu Yoshida,Toshinori Yamaguchi,Masato Ôsaki,Koji Yoshida",Western,Action & Adventure,
Seraphim Falls,https://www.rottentomatoes.com/m/seraphim_falls/,112,2007,85,55,Rotten,10952,53,Spilled,"Liam Neeson,Pierce Brosnan,Michael Wincott,Ed Lauter,John Robinson (IX),Robert Baker,Jimmi Simpson,Nate Mooney,James Jordan,Kevin J. O'Connor,Anjelica Huston,Shannon Zeller,Tom Noonan,Angie Harmon,Xander Berkeley,Adam Houlton,Hugh Elliot,Clayton Laurence Cheek,Scott Flick,Darren Gibson,Wes Studi,Robert Nathan Gleason,Tom B. Gleason,Justin Tade,Johnny Radcliff,Henry Herman,Argos Maccallum,Zachary Sears,Janelle Sperow,David Von Ancken,Sam Elliott","Abby Everett Jacques,David Von Ancken,Abby Everett Jaques",David Von Ancken,"Bruce Davey,David Flynn,John Limotte",Western,Drama,Action & Adventure
Ned Kelly,https://www.rottentomatoes.com/m/1131148-ned_kelly/,110,2003,58,55,Rotten,41322,53,Spilled,"Heath Ledger,Orlando Bloom,Geoffrey Rush,Naomi Watts,Laurence Kinlan,Philip Barantini,Joel Edgerton,Kiri Paramore,Joel Egerton,Kerry Condon,Kris McQuade,Emily Browning,Rachel Griffiths,Geoff Morrell,Charles 'Bud' Tingwell,Saskia Burmeister,Peter Phelps,Russell Dykstra,Nick Farnell,Gilbert Russell,Brooke Harman,Molly McCaffrey,Tim Wright,Nicholas Bell,Anthony Hayes,Jonathan Hardy,Karen Davitt,Declan Simpson,Andrew S. Gilbert,Jerome Ehlers,Warwick Sadler,Morgan Evans,Warwick Yuen,John Muirhead,Bernard Fanning,Eddy McShortall,Sharlene Yeh,Damian Walshe-Howling,John Davidson,Peter Forster,Christopher Birt,Peter O'Shea,Nick Bourke,Christopher Baker,Brian Wray,Thea Gumbert,Gregan O'Leary,Chris Wilson,Graham Jahne,Clayton Jacobson,Cody O'Prey,Tasman Vaughn,Greg Saunders,Victoria Eagger,Jessica Hall,Sarah Pass,Monty Maizels,Alexander Ramsey,Samuel Shepherd,Dan Bourke,Anthony O'Neill,Paddy O'Neill,Steve Simmonds,Edward Carisbrooke,Erika Felton,Frank McGree,Talia Zucker,Laurie Jensen,Jom Howes,Geoff Wallis,Lucy Christopher,Thomas Blackburne,Jim Russell,Mandy McElhinney,David Ngoombujarra,Jack Mancoor,John Bedggode,Peter Flood,Guy Charnock,Madeleine Jay,Matt Molony,Ashley Gosam,Jida Gulpilil,Colin Aitken-Glass,Harold Lawrence,Mitchell Pickering,John Bolger,Brendan O'Connor,James Re,Mark Blackmore,Neil Jenkin,Eileen Dibbs,Timothy Gingell,Judith Lee,Anthony Namor,Robert David Sanders,Michael Edward Williams",John Michael McDonagh,Gregor Jordan,"Liza Chasin,Debra Hayward,Lynda House,Nelson Woss",Western,Drama,Action & Adventure
Down in the Valley,https://www.rottentomatoes.com/m/down_in_the_valley/,125,2006,101,52,Rotten,39349,53,Spilled,"Edward Norton,Evan Rachel Wood,David Morse,Bruce Dern,Rory Culkin,John Diehl,Elizabeth Peña,Ellen Burstyn,Kat Dennings,Hunter Parrish,Aviva,Aaron Fors,Muse Watson,Heather Ashleigh,Geoffrey Lewis,Jennifer Echols,Cesar D. Flores,Luis Antonio Lerma Batista,Jill Basey,Bunnie Rivera,Peter Barent Lewis,Eloy Casados,Gershon Keissar,Roger Marks,Shawn H. Smith,Edward Nickerson,Kathleen LaGue,Victor Torres,Michelle Shore,Artel Kayàru,Terrence Evans,Ty Burrell,Katherine Kendall,Christina Cabot,Larry Rainwater,Ira Wood",David Jacobson,David Jacobson,"David Jacobson,Stavros Merjos,Bill Migliore,Edward Norton,Adam Rosenfelt,Holly Wiersma,Marc Schaberg,Mike Upton,Joe Ginier",Western,Drama,Romance
Cowboys & Aliens,https://www.rottentomatoes.com/m/cowboys_and_aliens/,119,2011,257,44,Rotten,104595,43,Spilled,"Daniel Craig,Olivia Wilde,Harrison Ford,Paul Dano,Adam Beach,Noah Ringer,Abigail Spencer,Sam Rockwell,Brendan Wayne,Buck Taylor,Matt Taylor,Cooper Taylor,Clancy Brown,Chris Browning,Ana de la Reguera,Brian Duffy,Julio Cedillo,Keith Carradine,Gavin Grazer,Toby Huss,Wyatt Russell,Jimmy Jatho,Kenny Call,Walton Goggins,Julio Cesar Cedillo,Garret James Noel,David O'Hara,Troy M. Gilbert,Chad Randall,Scout Hendrickson,Raoul Trujillo,David Midthunder,Mo Brings Plenty,Troy M. Gilbert,Phillip Pike,Calum Blaylock,Paul Ortega,Nathaniel Chee,Robyn Simmons,Simon Choneska,David Chee,Vonda Tso,Freddie Apache,Lariat Geronimo,Oliver Enjady,Hoyle Osborne,Rex Rideout","Mark Fergus,Damon Lindelof,Hawk Ostby,Roberto Orci,Alex Kurtzman",Jon Favreau,"Brian Grazer,Ron Howard,Scott Mitchell Rosenberg,Alex Kurtzman,Roberto Orci,Rich Marincic,Ervin Rustemagic,Chris Wade,Dan Forcey,K.C. Hodenfield,Karen Gilchrist,Daniel Forcey",Western,Action & Adventure,Science Fiction & Fantasy
The Pale Door,https://www.rottentomatoes.com/m/the_pale_door/,96,2020,40,50,Rotten,0,0,EMPTY,"Devin Druid,Zachary Knighton,Noah Segan,Stan Shaw,Pat Healy,Bill Sage,Melora Walters,Natasha Bassett,Tina Parker,James Landry Hébert","Aaron B. Koontz,Cameron Burns,Keith Lansdale",Aaron B. Koontz,,Western,Horror,
Three Amigos!,https://www.rottentomatoes.com/m/1021312-three_amigos/,115,1986,40,45,Rotten,181107,67,Upright,"Steve Martin,Chevy Chase,Martin Short,Patrice Martinez,Alfonso Arau,Tony Plana,Joe Mantegna,Josh Gallegos,Philip Gordon,Michael Wren,Fred Asparagus,Gene Hartline,Patrice Camhi,William B. Kaplan,Sophia Lamour,Santos Morales,Jon Lovitz,Rebecca Ferratti,Phil E. Hartmann,Tino Insana,Craig Berenson,Kai Wulff,Phil Hartman,Joshua Gallegos,Norbert Weisser,Brian Thompson,Hector Elias,Héctor Morales,Abel Franco,Betty Carvalho,Benita,Humberto Ortiz,Jorge Cervera Jr.,Candy Castillo,Dyana Ortelli,Jeff O'Haco,Loyda Ramos,Carl LaFong,Randy Newman,Rebecca Underwood,Brinke Stevens","Steven M. Martin,Lorne Michaels,Randy Newman,Steve Martin,John Landis",John Landis,"George Folsey Jr.,Lorne Michaels",Western,Comedy,
Brimstone,https://www.rottentomatoes.com/m/brimstone_2017/,148,2017,77,43,Rotten,1860,53,Spilled,"Guy Pearce,Dakota Fanning,Carice van Houten,Emilia Jones,Kit Harington,Paul Anderson,Carla Juri,William Houston,Bill Tangradi,Ivy George,Naomi Battrick,Jack Roth (IV) ,Vera Vitali,Justin Salinger,Jack Hollington,Adrian Sparks,Martha Mackintosh,Joseph Kennedy,Charlotte Croft,Hon Ping Tang,Sue Maund,Paula SoManSiu,Amelie Ha,Ian Xu,Hong Ping Tang,Alexandra Guelff,Judith Edixhoven,Florentine Seuffert,Katharina Frucht,Stephanie Andrzejewski,Ninh Kerger,Joe David Walters ,Sid VanOerle",Martin Koolhoven,Martin Koolhoven,"Uwe Schott,Simon Perry,Violaine Barbaroux,Antonino Lombardo,Peter Hiltunen,Manuel Chiche,Els Vandevorst",Western,Art House & International,Mystery & Suspense
Jane Got a Gun,https://www.rottentomatoes.com/m/jane_got_a_gun/,97,2016,80,43,Rotten,14031,37,Spilled,"Joel Edgerton,Ewan McGregor,Noah Emmerich,Boyd Holbrook,Rodrigo Santoro,James Burnett,Sam Quinn,Maisie McMaster,Natalie Portman,Todd Stashwick,River Shields,Jacob Browne,Alex Manette,Jenny Gabrielle","Brian Duffield,Joel Edgerton",,Terry Dougas,Western,Drama,Action & Adventure
Forsaken,https://www.rottentomatoes.com/m/forsaken_2016/,90,2016,45,42,Rotten,4196,87,Upright,"Kiefer Sutherland,Donald Sutherland,Demi Moore,Brian Cox,Michael Wincott,Aaron Poole,Landon Liboiron,Michael Therriault,Siobhan Williams,Esther Purves-Smith,Lex Cassar,Graeme Black,David Trimble,Joe Norman Shaw,Chris Ippolito,Dylan Smith,Michael Mitchell,Justin Michael Carriere,Wesley Morgan,Christopher Rosamund,David McNally,Christopher Rosamond,Greg Ellis,Donovan Workun,Paul Sillito,Ali Webb,Kira Bradley,Don Bland,Cliff Liknes,Cliff Likness,Brock Morgan,Tom Carey,Christopher Austman,Colin Campbell",Brad Mirman,Jon Cassar,"Kevin DeWalt,Gary Howsam,Bill Marks,Josh Miller,Isabella Marchese Ragona",Western,Drama,Art House & International
A Million Ways to Die in the West,https://www.rottentomatoes.com/m/a_million_ways_to_die_in_the_west/,116,2014,211,33,Rotten,64514,40,Spilled,"Seth MacFarlane,Amanda Seyfried,Charlize Theron,Liam Neeson,Giovanni Ribisi,Neil Patrick Harris,Sarah Silverman,Evan Jones,Christopher Hagen,Wes Studi,Matt Clark,Aaron McPherson,Rex Linn,Brett Rickaby,Alex Borstein,Ralph Garman,John Aylward,Jay Patterson,Amick Byram,Dennis Haskins,Christopher Lloyd,Gilbert Gottfried,Ewan McGregor,John Michael Higgins,Julius Sharpe,Mike Miller,Ardy Brent Carlson,Alec Sulkin,Tatanka Means,Ivan Brutsche,Jean Effron,Bob Jesser,Dylan Kenin,Franklin Broderick Spencer,Mike Salazar,Jimmy Hart,Joe Berryman,Tait Fletcher,Kevin Wiggins,Jackamoe Buzzell","Wellesley Wild,Seth MacFarlane,Alec Sulkin",Seth MacFarlane,"Seth MacFarlane,Jason Clark,Scott Stuber,Eric Heffron",Western,Comedy,
The Lone Ranger,https://www.rottentomatoes.com/m/the_lone_ranger/,149,2013,247,30,Rotten,136984,51,Spilled,"Johnny Depp,Armie Hammer,William Fichtner,Tom Wilkinson,Ruth Wilson,Helena Bonham Carter,James Badge Dale,Bryant Prince,Barry Pepper,Mason Cook,JD Cullum,Saginaw Grant,Harry Treadaway,James Frain,Joaquín Cosio,Damon Herriman,Matt O'Leary,W. Earl Brown,Timothy V. Murphy,Gil Birmingham,Damon Carney,Kevin Wiggins,Chad Brummett,Robert Baker,Lew Temple,Joseph E. Foy,Leon Rippy,Stephen Root,Randy Oglesby,Brad Greenquist,Rance Howard,Leonard Earl Howze,Travis Hammer,Steve Corona,Matthew Page,Jack Axelrod,Christopher Hagen,Freda Foh Shen,Margaret Bowman,Luz P. Mendez,Laina Loucks,Devon J. Adams,Desirae Anslover,Charlotte Cormier,Megan Pribyl,Briana VanSchuyver,Julie Stracener,Chad Randall,Jason R. Lone Hill,Jason E. Hill,Todd Anderson,Beth Bailey,Joanne Camp,John Keating,Stephen Brodie,Will Koberg,Jack Chang,Tad Jones,Robin McGee,Bob Rumnock,Grover Coulson,Tait Fletcher,Alex Knight,Argos Maccallum,David Midthunder,Allison Volk,Pokey Lafarge,Joseph Glynn,Adam Hoskins,Ryan Koenig,Tom E. Rostkowski,Malachi Tsoodle-Nelson,Sean Durham,Anthony R. Burt,R.J. Kirkhope,Will Kirkhope,Kenneth Love","Justin Haythe,Ted Elliott,Terry Rossio",Gore Verbinski,"Jerry Bruckheimer,Gore Verbinski",Western,Action & Adventure,Kids & Family
The Alamo,https://www.rottentomatoes.com/m/alamo/,137,2004,159,29,Rotten,19495,45,Spilled,"Dennis Quaid,Billy Bob Thornton,Jason Patric,Patrick Wilson,Emilio Echevarría,Jordi Molla,Leon Rippy,Tom Davidson,Marc Blucas,Robert Prentiss,Kevin Page,Joe Stevens,Stephen Bruton,Laura Clifton,Ricardo Chavira,Steven Chester Prince,Craig Erickson,Nick Kokich,Richard Nance,Wes Studi,Jett Garner,Estephania LeBaron,Afemo Omilami,Edwin Hodge,Emily Deschanel,Blue Deckert,Turk Pipkin,Brandon Smith (I),Tommy G. Kendrick,W. Earl Brown,Tom Everett,Rance Howard,Stewart Finlay-McLennan,Matt O'Leary,John S. Davies,Kit Gwin,Castulo Guerra,Francisco Philibert,Mauricio Zatarain,Flavio Hinojosa,Hugo Perez,Jesus Mayorga,Hector Garcia,H. Roland Uribe,Ruben G. Rojas,Lanell Pena,Michael Crabtree,Anna Reyes,Sonia Montoya,Elena Hurst,Lynn Mathis,Charles Sanders,Rutherford Cravens,Dameon Clarke,Tim Mateer,Nathan Price,Don Javier Castillo,Lonnie Rodriguez,Julio Cesar Cedillo,Buck Taylor,Oscar D. Silva,Marc Menchaca,Safia Gray,Eric Montoya,Michael Clossin,Robert Bassetti,Nathan Walker","Leslie Bohem,Stephen Gaghan,John Lee Hancock,John Sayles",John Lee Hancock,"Ron Howard,Mark Johnson,Brian Grazer",Western,Drama,Action & Adventure
